id,class,image_path,image_url,name,category,gender,retailer,deeplink,classification_source
LCW-5318971,dress_jumpsuit,public/products/lcwaikiki/lcw-5318971/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5318971/front.jpg,Pembe Karpuz Kol Mini Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/karpuz-kol-mini-elbise-pembe-o-5318971,keyword
LCW-5319051,pants,public/products/lcwaikiki/lcw-5319051/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319051/front.jpg,Yeşil Slim Fit Gabardin Erkek Pantolon,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/slim-fit-gabardin-erkek-pantolon-yesil-o-5319051,type_default
LCW-5319053,pants,public/products/lcwaikiki/lcw-5319053/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319053/front.jpg,Bej Slim Fit Erkek Gabardin Pantolon,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/slim-fit-erkek-gabardin-pantolon-bej-o-5319053,type_default
LCW-5319055,pants,public/products/lcwaikiki/lcw-5319055/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319055/front.jpg,Lacivert Slim Fit Erkek Pantolon,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/slim-fit-erkek-pantolon-lacivert-o-5319055,type_default
LCW-5319084,shirt_top,public/products/lcwaikiki/lcw-5319084/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319084/front.jpg,Bej Bağlamalı Yaka Dokulu Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/baglamali-yaka-dokulu-bluz-bej-o-5319084,type_default
LCW-5319235,shoe,public/products/lcwaikiki/lcw-5319235/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319235/front.jpg,Kahverengi Süet Görünümlü Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/suet-gorunumlu-kadin-spor-ayakkabi-kahverengi-o-5319235,type_default
LCW-5319379,shirt_top,public/products/lcwaikiki/lcw-5319379/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319379/front.jpg,Bej Armürlü Kadın Gömlek,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/armurlu-kadin-gomlek-bej-o-5319379,type_default
LCW-5319643,shirt_top,public/products/lcwaikiki/lcw-5319643/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5319643/front.jpg,Kahverengi Bisiklet Yaka Baskılı Penye Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/bisiklet-yaka-baskili-penye-erkek-tisort-kahverengi-o-5319643,type_default
LCW-5321716,outerwear,public/products/lcwaikiki/lcw-5321716/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5321716/front.jpg,Kırmızı Bisiklet Yaka Püskül Detaylı Kadın Tüvit Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-puskul-detayli-kadin-tuvit-ceket-kirmizi-o-5321716,keyword
LCW-5322313,pants,public/products/lcwaikiki/lcw-5322313/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5322313/front.jpg,Kahverengi Loose Fit Çizgili Kadın Pileli Kumaş Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/loose-fit-cizgili-kadin-pileli-kumas-pantolon-kahverengi-o-5322313,type_default
LCW-5323961,shirt_top,public/products/lcwaikiki/lcw-5323961/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5323961/front.jpg,Siyah Bisiklet Yaka Nakışlı Fırfırlı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-nakisli-firfirli-bluz-siyah-o-5323961,type_default
LCW-5324015,shirt_top,public/products/lcwaikiki/lcw-5324015/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5324015/front.jpg,Siyah Bisiklet Yaka Dantel Detaylı Poplin Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-dantel-detayli-poplin-bluz-siyah-o-5324015,type_default
LCW-5324016,shirt_top,public/products/lcwaikiki/lcw-5324016/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5324016/front.jpg,Kahverengi Bisiklet Yaka Dantel Detaylı Poplin Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-dantel-detayli-poplin-bluz-kahverengi-o-5324016,type_default
LCW-5324136,dress_jumpsuit,public/products/lcwaikiki/lcw-5324136/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5324136/front.jpg,Siyah Bisiklet Yaka Belden Oturtmalı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-belden-oturtmali-elbise-siyah-o-5324136,keyword
LCW-5324137,dress_jumpsuit,public/products/lcwaikiki/lcw-5324137/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5324137/front.jpg,Sarı Bisiklet Yaka Belden Oturtmalı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-belden-oturtmali-elbise-sari-o-5324137,keyword
LCW-5326188,dress_jumpsuit,public/products/lcwaikiki/lcw-5326188/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326188/front.jpg,Bordo V Yaka İp Askılı A Kesim Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-ip-askili-a-kesim-elbise-bordo-o-5326188,keyword
LCW-5326189,dress_jumpsuit,public/products/lcwaikiki/lcw-5326189/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326189/front.jpg,Haki V Yaka İp Askılı A Kesim Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-ip-askili-a-kesim-elbise-haki-o-5326189,keyword
LCW-5326451,shirt_top,public/products/lcwaikiki/lcw-5326451/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326451/front.jpg,Mavi Bugs Bunny Baskılı Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bugs-bunny-baskili-kadin-tisort-mavi-o-5326451,type_default
LCW-5326500,outerwear,public/products/lcwaikiki/lcw-5326500/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326500/front.jpg,Siyah Gömlek Yaka Oversize Kadın Deri Görünümlü Ceket,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/gomlek-yaka-oversize-kadin-deri-gorunumlu-ceket-siyah-o-5326500,keyword
LCW-5326585,shorts,public/products/lcwaikiki/lcw-5326585/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326585/front.jpg,Bej Standart Kalıp Keten Görünümlü Erkek Şort,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-keten-gorunumlu-erkek-sort-bej-o-5326585,keyword
LCW-5326684,dress_jumpsuit,public/products/lcwaikiki/lcw-5326684/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326684/front.jpg,Ekru Bisiklet Yaka Keten Karışımlı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-keten-karisimli-elbise-ekru-o-5326684,keyword
LCW-5326685,dress_jumpsuit,public/products/lcwaikiki/lcw-5326685/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326685/front.jpg,Yeşil Bisiklet Yaka Keten Karışımlı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-keten-karisimli-elbise-yesil-o-5326685,keyword
LCW-5326755,shoe,public/products/lcwaikiki/lcw-5326755/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326755/front.jpg,Beyaz File Detaylı Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/file-detayli-kadin-spor-ayakkabi-beyaz-o-5326755,type_default
LCW-5326764,shoe,public/products/lcwaikiki/lcw-5326764/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326764/front.jpg,Kahverengi Sivri Burun Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/sivri-burun-kadin-topuklu-ayakkabi-kahverengi-o-5326764,type_default
LCW-5326765,shoe,public/products/lcwaikiki/lcw-5326765/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326765/front.jpg,Lacivert Sivri Burun Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/sivri-burun-kadin-topuklu-ayakkabi-lacivert-o-5326765,type_default
LCW-5326766,shoe,public/products/lcwaikiki/lcw-5326766/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5326766/front.jpg,Siyah Sivri Burun Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/sivri-burun-kadin-topuklu-ayakkabi-siyah-o-5326766,type_default
LCW-5328093,shirt_top,public/products/lcwaikiki/lcw-5328093/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5328093/front.jpg,Kahverengi Bisiklet Yaka Leopar Desenli Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-leopar-desenli-bluz-kahverengi-o-5328093,type_default
LCW-5328094,shirt_top,public/products/lcwaikiki/lcw-5328094/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5328094/front.jpg,Siyah Bisiklet Yaka Desenli Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-desenli-bluz-siyah-o-5328094,type_default
LCW-5329140,dress_jumpsuit,public/products/lcwaikiki/lcw-5329140/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5329140/front.jpg,Siyah Büzgülü A Kesim Modal Karışımlı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/buzgulu-a-kesim-modal-karisimli-elbise-siyah-o-5329140,keyword
LCW-5329141,dress_jumpsuit,public/products/lcwaikiki/lcw-5329141/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5329141/front.jpg,Kahverengi Büzgülü A Kesim Modal Karışımlı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/buzgulu-a-kesim-modal-karisimli-elbise-kahverengi-o-5329141,keyword
LCW-5329143,dress_jumpsuit,public/products/lcwaikiki/lcw-5329143/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5329143/front.jpg,Kahverengi Büzgülü A Kesim Modal Karışımlı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/buzgulu-a-kesim-modal-karisimli-elbise-kahverengi-o-5329143,keyword
LCW-5330007,outerwear,public/products/lcwaikiki/lcw-5330007/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330007/front.jpg,Bordo Kolej Yaka Kadın Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/kolej-yaka-kadin-ceket-bordo-o-5330007,keyword
LCW-5330008,outerwear,public/products/lcwaikiki/lcw-5330008/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330008/front.jpg,Kahverengi Kolej Yaka Kadın Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/kolej-yaka-kadin-ceket-kahverengi-o-5330008,keyword
LCW-5330009,outerwear,public/products/lcwaikiki/lcw-5330009/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330009/front.jpg,Haki Kolej Yaka Kadın Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/kolej-yaka-kadin-ceket-haki-o-5330009,keyword
LCW-5330152,pants,public/products/lcwaikiki/lcw-5330152/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330152/front.jpg,Siyah Standart Kalıp Erkek Eşofman Altı,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-esofman-alti-siyah-o-5330152,type_default
LCW-5330153,pants,public/products/lcwaikiki/lcw-5330153/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330153/front.jpg,Lacivert Standart Kalıp Erkek Eşofman Altı,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-esofman-alti-lacivert-o-5330153,type_default
LCW-5330270,pants,public/products/lcwaikiki/lcw-5330270/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330270/front.jpg,Siyah Çizgili Modal Karışımlı Kadın Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/cizgili-modal-karisimli-kadin-pantolon-siyah-o-5330270,type_default
LCW-5330271,pants,public/products/lcwaikiki/lcw-5330271/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330271/front.jpg,Bej Çizgili Modal Karışımlı Kadın Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/cizgili-modal-karisimli-kadin-pantolon-bej-o-5330271,type_default
LCW-5330272,pants,public/products/lcwaikiki/lcw-5330272/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330272/front.jpg,Kahverengi Çizgili Modal Karışımlı Kadın Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/cizgili-modal-karisimli-kadin-pantolon-kahverengi-o-5330272,type_default
LCW-5330493,shirt_top,public/products/lcwaikiki/lcw-5330493/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330493/front.jpg,Kahverengi V Yaka Dantel Detaylı Fırfırlı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-dantel-detayli-firfirli-bluz-kahverengi-o-5330493,type_default
LCW-5330494,shirt_top,public/products/lcwaikiki/lcw-5330494/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330494/front.jpg,Lacivert V Yaka Dantel Detaylı Fırfırlı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-dantel-detayli-firfirli-bluz-lacivert-o-5330494,type_default
LCW-5330561,pants,public/products/lcwaikiki/lcw-5330561/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330561/front.jpg,Beli Lastikli Çizgili Kadın Pantolon Kombini | LCW,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/beli-lastikli-cizgili-kadin-pantolon-ekru-o-5330561-mix-match,type_default
LCW-5330600,shirt_top,public/products/lcwaikiki/lcw-5330600/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330600/front.jpg,Yeşil Bisiklet Yaka Desenli Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-desenli-bluz-yesil-o-5330600,type_default
LCW-5330603,shirt_top,public/products/lcwaikiki/lcw-5330603/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330603/front.jpg,Mavi Bisiklet Yaka Desenli Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-desenli-kadin-tisort-mavi-o-5330603,type_default
LCW-5330745,skirt,public/products/lcwaikiki/lcw-5330745/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330745/front.jpg,Kahverengi Beli Lastikli Dantelli Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/beli-lastikli-dantelli-etek-kahverengi-o-5330745,keyword
LCW-5330803,shoe,public/products/lcwaikiki/lcw-5330803/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330803/front.jpg,U4804411 Bordo Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/u4804411-bordo-kadin-topuklu-ayakkabi-bordo-o-5330803,type_default
LCW-5330812,shoe,public/products/lcwaikiki/lcw-5330812/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330812/front.jpg,8922151908 Kahverengi Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/8922151908-kahverengi-kadin-topuklu-ayakkabi-kahverengi-o-5330812,type_default
LCW-5330833,shoe,public/products/lcwaikiki/lcw-5330833/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330833/front.jpg,U4046035 Siyah Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/u4046035-siyah-kadin-topuklu-ayakkabi-siyah-o-5330833,type_default
LCW-5330918,pants,public/products/lcwaikiki/lcw-5330918/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330918/front.jpg,Çizgili Keten Karışımlı Kadın Pantolon Kombini | LCW,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/cizgili-keten-karisimli-kadin-pantolon-bej-o-5330918-mix-match,type_default
LCW-5330921,pants,public/products/lcwaikiki/lcw-5330921/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5330921/front.jpg,Loose Fit Keten Karışımlı Kadın Pileli Pantolon Kombini | LCW,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/loose-fit-keten-karisimli-kadin-pileli-pantolon-beyaz-o-5330921-mix-match,type_default
LCW-5332116,outerwear,public/products/lcwaikiki/lcw-5332116/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5332116/front.jpg,Beyaz Bisiklet Yaka Kadın Tüvit Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-kadin-tuvit-ceket-beyaz-o-5332116,keyword
LCW-5333232,shoe,public/products/lcwaikiki/lcw-5333232/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5333232/front.jpg,Siyah Rebeca Arkası Açık Sivri Burunlu Yüksek Topuklu Çiçek Desenli Kadın Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/rebeca-arkasi-acik-sivri-burunlu-yuksek-topuklu-cicek-desenli-kadin-ayakkabi-siyah-o-5333232,type_default
LCW-5333236,shoe,public/products/lcwaikiki/lcw-5333236/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5333236/front.jpg,Mavi Rebeca Arkası Açık Sivri Burunlu Yüksek Topuklu Çiçek Desenli Kadın Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/rebeca-arkasi-acik-sivri-burunlu-yuksek-topuklu-cicek-desenli-kadin-ayakkabi-mavi-o-5333236,type_default
LCW-5334159,shirt_top,public/products/lcwaikiki/lcw-5334159/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5334159/front.jpg,Soft Touch Oversize Kadın Sweatshirt Kombini | LCW,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/soft-touch-oversize-kadin-sweatshirt-bej-o-5334159-mix-match,type_default
LCW-5334413,pants,public/products/lcwaikiki/lcw-5334413/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5334413/front.jpg,İndigo Flare Kadın Jean Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/flare-kadin-jean-pantolon-indigo-o-5334413,type_default
LCW-5334459,outerwear,public/products/lcwaikiki/lcw-5334459/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5334459/front.jpg,Haki Relax Fit Erkek Oduncu Gömlek Ceket,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/relax-fit-erkek-oduncu-gomlek-ceket-haki-o-5334459,keyword
LCW-5335187,pants,public/products/lcwaikiki/lcw-5335187/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5335187/front.jpg,Kahverengi Flare Kadın Jean Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/flare-kadin-jean-pantolon-kahverengi-o-5335187,type_default
LCW-5336104,pants,public/products/lcwaikiki/lcw-5336104/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5336104/front.jpg,Wideleg Kadın Jean Pantolon Kombini | LCW,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/wideleg-kadin-jean-pantolon-kahverengi-o-5336104-mix-match,type_default
LCW-5336114,shoe,public/products/lcwaikiki/lcw-5336114/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5336114/front.jpg,Kahverengi File Detaylı Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/file-detayli-kadin-spor-ayakkabi-kahverengi-o-5336114,type_default
LCW-5336115,shoe,public/products/lcwaikiki/lcw-5336115/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5336115/front.jpg,Bej Süet Görünümlü Erkek Spor Ayakkabı,ayakkabi,erkek,lcwaikiki,https://www.lcw.com/suet-gorunumlu-erkek-spor-ayakkabi-bej-o-5336115,type_default
LCW-5336123,skirt,public/products/lcwaikiki/lcw-5336123/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5336123/front.jpg,Siyah Dokulu Pileli Katkat Mini Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/dokulu-pileli-katkat-mini-etek-siyah-o-5336123,keyword
LCW-5336124,skirt,public/products/lcwaikiki/lcw-5336124/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5336124/front.jpg,Ekru Dokulu Katkat Mini Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/dokulu-katkat-mini-etek-ekru-o-5336124,keyword
LCW-5336125,skirt,public/products/lcwaikiki/lcw-5336125/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5336125/front.jpg,Siyah Dalmaçya Desenli Pileli Katkat Mini Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/dalmacya-desenli-pileli-katkat-mini-etek-siyah-o-5336125,keyword
LCW-5337916,pants,public/products/lcwaikiki/lcw-5337916/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5337916/front.jpg,İndigo Yüksek Bel Flare Kadın Jean Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/yuksek-bel-flare-kadin-jean-pantolon-indigo-o-5337916,type_default
LCW-5338037,dress_jumpsuit,public/products/lcwaikiki/lcw-5338037/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5338037/front.jpg,Siyah Dik Yaka Kemerli Yırtmaçlı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/dik-yaka-kemerli-yirtmacli-elbise-siyah-o-5338037,keyword
LCW-5338040,outerwear,public/products/lcwaikiki/lcw-5338040/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5338040/front.jpg,Gömlek Yaka Kadın Jean Ceket Kombini | LCW,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/gomlek-yaka-kadin-jean-ceket-mavi-o-5338040-mix-match,keyword
LCW-5338984,shoe,public/products/lcwaikiki/lcw-5338984/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5338984/front.jpg,Siyah Kadın Topuklu/ Stiletto 230 42 Leather,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/kadin-topuklu-stiletto-230-42-leather-siyah-o-5338984,type_default
LCW-5340599,pants,public/products/lcwaikiki/lcw-5340599/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340599/front.jpg,Siyah Standart Kalıp Erkek Jogger Eşofman Altı,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-jogger-esofman-alti-siyah-o-5340599,type_default
LCW-5340700,skirt,public/products/lcwaikiki/lcw-5340700/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340700/front.jpg,Beyaz Asimetrik Kesim Dantelli Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/asimetrik-kesim-dantelli-etek-beyaz-o-5340700,keyword
LCW-5340701,skirt,public/products/lcwaikiki/lcw-5340701/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340701/front.jpg,Siyah Asimetrik Kesim Dantelli Ajurlu Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/asimetrik-kesim-dantelli-ajurlu-etek-siyah-o-5340701,keyword
LCW-5340777,pants,public/products/lcwaikiki/lcw-5340777/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340777/front.jpg,Beli Bağlamalı Geniş Paça Kadın Pantolon Kombini | LCW,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/beli-baglamali-genis-paca-kadin-pantolon-bej-o-5340777-mix-match,type_default
LCW-5340780,shirt_top,public/products/lcwaikiki/lcw-5340780/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340780/front.jpg,Beyaz Kapüşonlu Kadın Sweatshirt Tunik,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/kapusonlu-kadin-sweatshirt-tunik-beyaz-o-5340780,type_default
LCW-5340785,pants,public/products/lcwaikiki/lcw-5340785/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340785/front.jpg,Bej Yüksek Bel Geniş Paça Kadın Kumaş Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/yuksek-bel-genis-paca-kadin-kumas-pantolon-bej-o-5340785,type_default
LCW-5340786,pants,public/products/lcwaikiki/lcw-5340786/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340786/front.jpg,Haki Yüksek Bel Geniş Paça Kadın Kumaş Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/yuksek-bel-genis-paca-kadin-kumas-pantolon-haki-o-5340786,type_default
LCW-5340787,pants,public/products/lcwaikiki/lcw-5340787/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340787/front.jpg,Siyah Yüksek Bel Geniş Paça Kadın Kumaş Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/yuksek-bel-genis-paca-kadin-kumas-pantolon-siyah-o-5340787,type_default
LCW-5340793,shirt_top,public/products/lcwaikiki/lcw-5340793/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340793/front.jpg,Ekru Bebe Yaka Büzgülü Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bebe-yaka-buzgulu-bluz-ekru-o-5340793,type_default
LCW-5340821,shirt_top,public/products/lcwaikiki/lcw-5340821/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340821/front.jpg,Siyah Kapüşonlu New York Baskılı Kadın Sweatshirt Tunik,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/kapusonlu-new-york-baskili-kadin-sweatshirt-tunik-siyah-o-5340821,type_default
LCW-5340822,shirt_top,public/products/lcwaikiki/lcw-5340822/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5340822/front.jpg,Lacivert Kapüşonlu Brooklyn Baskılı Kadın Sweatshirt Tunik,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/kapusonlu-brooklyn-baskili-kadin-sweatshirt-tunik-lacivert-o-5340822,type_default
LCW-5341881,outerwear,public/products/lcwaikiki/lcw-5341881/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5341881/front.jpg,Antrasit Kruvaze Yaka Kadın Jean Ceket,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/kruvaze-yaka-kadin-jean-ceket-antrasit-o-5341881,keyword
LCW-5342153,shirt_top,public/products/lcwaikiki/lcw-5342153/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5342153/front.jpg,Yeşil Çiçekli Dantel Detaylı Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/cicekli-dantel-detayli-kadin-tisort-yesil-o-5342153,type_default
